City,State,Date,Protest
Shreveport,Louisiana,2020-06-03,0
Shreveport,Louisiana,2020-06-04,0
Shreveport,Louisiana,2020-06-05,0
Sioux City,Iowa,2020-05-26,0
Sioux City,Iowa,2020-05-27,0
Sioux City,Iowa,2020-05-28,0
Sioux City,Iowa,2020-05-29,1
Sioux City,Iowa,2020-05-30,0
Sioux City,Iowa,2020-05-31,0
Sioux City,Iowa,2020-06-01,0
Sioux City,Iowa,2020-06-02,0
Sioux City,Iowa,2020-06-03,0
Sioux City,Iowa,2020-06-04,0
Sioux City,Iowa,2020-06-05,0
Sioux Falls,South Dakota,2020-05-26,0
Sioux Falls,South Dakota,2020-05-27,0
Sioux Falls,South Dakota,2020-05-28,0
Sioux Falls,South Dakota,2020-05-29,0
Sioux Falls,South Dakota,2020-05-30,0
Sioux Falls,South Dakota,2020-05-31,1
Sioux Falls,South Dakota,2020-06-01,1
Sioux Falls,South Dakota,2020-06-02,0
Sioux Falls,South Dakota,2020-06-03,0
Sioux Falls,South Dakota,2020-06-04,0
Sioux Falls,South Dakota,2020-06-05,0
Sitka,Alaska,2020-05-26,0
Sitka,Alaska,2020-05-27,0
Sitka,Alaska,2020-05-28,0
Sitka,Alaska,2020-05-29,0
Sitka,Alaska,2020-05-30,0
Sitka,Alaska,2020-05-31,0
Sitka,Alaska,2020-06-01,1
Sitka,Alaska,2020-06-02,0
Sitka,Alaska,2020-06-03,0
Sitka,Alaska,2020-06-04,0
Sitka,Alaska,2020-06-05,0
Sonora,California,2020-05-26,0
Sonora,California,2020-05-27,0
Sonora,California,2020-05-28,0
Sonora,California,2020-05-29,0
Sonora,California,2020-05-30,0
Sonora,California,2020-05-31,0
Sonora,California,2020-06-01,0
Sonora,California,2020-06-02,0
Sonora,California,2020-06-03,1
Sonora,California,2020-06-04,0
Sonora,California,2020-06-05,0
South Bend,Indiana,2020-05-26,0
South Bend,Indiana,2020-05-27,0
South Bend,Indiana,2020-05-28,0
South Bend,Indiana,2020-05-29,0
South Bend,Indiana,2020-05-30,1
South Bend,Indiana,2020-05-31,0
South Bend,Indiana,2020-06-01,0
South Bend,Indiana,2020-06-02,0
South Bend,Indiana,2020-06-03,0
South Bend,Indiana,2020-06-04,0
South Bend,Indiana,2020-06-05,0
Spotsylvania County,Virginia,2020-05-26,0
Spotsylvania County,Virginia,2020-05-27,0
Spotsylvania County,Virginia,2020-05-28,0
Spotsylvania County,Virginia,2020-05-29,0
Spotsylvania County,Virginia,2020-05-30,0
Spotsylvania County,Virginia,2020-05-31,0
Spotsylvania County,Virginia,2020-06-01,0
Spotsylvania County,Virginia,2020-06-02,0
Spotsylvania County,Virginia,2020-06-03,0
Spotsylvania County,Virginia,2020-06-04,1
Spotsylvania County,Virginia,2020-06-05,0
Springfield,Illinois,2020-05-26,0
Springfield,Illinois,2020-05-27,0
Springfield,Illinois,2020-05-28,0
Springfield,Illinois,2020-05-29,0
Springfield,Illinois,2020-05-30,0
Springfield,Illinois,2020-05-31,0
Springfield,Illinois,2020-06-01,1
Springfield,Illinois,2020-06-02,0
Springfield,Illinois,2020-06-03,0
Springfield,Illinois,2020-06-04,0
Springfield,Illinois,2020-06-05,0
Springfield,Massachusetts,2020-05-26,0
Springfield,Massachusetts,2020-05-27,0
Springfield,Massachusetts,2020-05-28,0
Springfield,Massachusetts,2020-05-29,0
Springfield,Massachusetts,2020-05-30,0
Springfield,Massachusetts,2020-05-31,0
Springfield,Massachusetts,2020-06-01,0
Springfield,Massachusetts,2020-06-02,0
Springfield,Massachusetts,2020-06-03,1
Springfield,Massachusetts,2020-06-04,0
Springfield,Massachusetts,2020-06-05,0
Springfield,Missouri,2020-05-26,0
Springfield,Missouri,2020-05-27,0
Springfield,Missouri,2020-05-28,0
Springfield,Missouri,2020-05-29,0
Springfield,Missouri,2020-05-30,1
Springfield,Missouri,2020-05-31,1
Springfield,Missouri,2020-06-01,0
Springfield,Missouri,2020-06-02,0
Springfield,Missouri,2020-06-03,0
Springfield,Missouri,2020-06-04,0
Springfield,Missouri,2020-06-05,0
St. Albans,Vermont,2020-05-26,0
St. Albans,Vermont,2020-05-27,0
St. Albans,Vermont,2020-05-28,0
St. Albans,Vermont,2020-05-29,0
St. Albans,Vermont,2020-05-30,0
St. Albans,Vermont,2020-05-31,0
St. Albans,Vermont,2020-06-01,0
St. Albans,Vermont,2020-06-02,1
St. Albans,Vermont,2020-06-03,0
St. Albans,Vermont,2020-06-04,0
St. Albans,Vermont,2020-06-05,0
St. Johnsbury,Vermont,2020-05-26,0
St. Johnsbury,Vermont,2020-05-27,0
St. Johnsbury,Vermont,2020-05-28,0
St. Johnsbury,Vermont,2020-05-29,0
St. Johnsbury,Vermont,2020-05-30,0
St. Johnsbury,Vermont,2020-05-31,0
St. Johnsbury,Vermont,2020-06-01,0
St. Johnsbury,Vermont,2020-06-02,0
St. Johnsbury,Vermont,2020-06-03,1
St. Johnsbury,Vermont,2020-06-04,0
St. Johnsbury,Vermont,2020-06-05,0
St. Louis,Missouri,2020-05-26,0
St. Louis,Missouri,2020-05-27,0
St. Louis,Missouri,2020-05-28,0
St. Louis,Missouri,2020-05-29,1
St. Louis,Missouri,2020-05-30,1
St. Louis,Missouri,2020-05-31,0
St. Louis,Missouri,2020-06-01,1
St. Louis,Missouri,2020-06-02,0
St. Louis,Missouri,2020-06-03,0
St. Louis,Missouri,2020-06-04,0
St. Louis,Missouri,2020-06-05,0
Stamford,Connecticut,2020-05-26,0
Stamford,Connecticut,2020-05-27,0
Stamford,Connecticut,2020-05-28,0
Stamford,Connecticut,2020-05-29,0
Stamford,Connecticut,2020-05-30,0
Stamford,Connecticut,2020-05-31,1
Stamford,Connecticut,2020-06-01,0
Stamford,Connecticut,2020-06-02,0
Stamford,Connecticut,2020-06-03,0
Stamford,Connecticut,2020-06-04,0
Stamford,Connecticut,2020-06-05,0
Stratford,Connecticut,2020-05-26,0
Stratford,Connecticut,2020-05-27,0
Stratford,Connecticut,2020-05-28,0
Stratford,Connecticut,2020-05-29,0
Stratford,Connecticut,2020-05-30,1
Stratford,Connecticut,2020-05-31,0
Stratford,Connecticut,2020-06-01,0
Stratford,Connecticut,2020-06-02,0
Stratford,Connecticut,2020-06-03,0
Stratford,Connecticut,2020-06-04,0
Stratford,Connecticut,2020-06-05,0
Swampscott,Massachusetts,2020-05-26,0
Swampscott,Massachusetts,2020-05-27,0
Swampscott,Massachusetts,2020-05-28,0
Swampscott,Massachusetts,2020-05-29,0
Swampscott,Massachusetts,2020-05-30,0
Swampscott,Massachusetts,2020-05-31,0
Swampscott,Massachusetts,2020-06-01,0
Swampscott,Massachusetts,2020-06-02,1
Swampscott,Massachusetts,2020-06-03,0
Swampscott,Massachusetts,2020-06-04,0
Swampscott,Massachusetts,2020-06-05,0
Tacoma,Washington,2020-05-26,0
Tacoma,Washington,2020-05-27,0
Tacoma,Washington,2020-05-28,0
Tacoma,Washington,2020-05-29,0
Tacoma,Washington,2020-05-30,0
Tacoma,Washington,2020-05-31,0
Tacoma,Washington,2020-06-01,1
Tacoma,Washington,2020-06-02,0
Tacoma,Washington,2020-06-03,0
Tacoma,Washington,2020-06-04,0
Tacoma,Washington,2020-06-05,0
Tallahassee,Florida,2020-05-26,0
Tallahassee,Florida,2020-05-27,1
Tallahassee,Florida,2020-05-28,1
Tallahassee,Florida,2020-05-29,1
Tallahassee,Florida,2020-05-30,1
Tallahassee,Florida,2020-05-31,1
Tallahassee,Florida,2020-06-01,0
Tallahassee,Florida,2020-06-02,0
Tallahassee,Florida,2020-06-03,0
Tallahassee,Florida,2020-06-04,0
Tallahassee,Florida,2020-06-05,0
Tampa,Florida,2020-05-26,0
Tampa,Florida,2020-05-27,1
Tampa,Florida,2020-05-28,1
Tampa,Florida,2020-05-29,1
Tampa,Florida,2020-05-30,1
Tampa,Florida,2020-05-31,1
Tampa,Florida,2020-06-01,0
Tampa,Florida,2020-06-02,0
Tampa,Florida,2020-06-03,0
Tampa,Florida,2020-06-04,0
Tampa,Florida,2020-06-05,0
Temecula,California,2020-05-26,0
Temecula,California,2020-05-27,0
Temecula,California,2020-05-28,0
Temecula,California,2020-05-29,0
Temecula,California,2020-05-30,1
Temecula,California,2020-05-31,0
Temecula,California,2020-06-01,0
Temecula,California,2020-06-02,0
Temecula,California,2020-06-03,0
Temecula,California,2020-06-04,0
Temecula,California,2020-06-05,0
Texarkana,Arkansas,2020-05-26,0
Texarkana,Arkansas,2020-05-27,0
Texarkana,Arkansas,2020-05-28,0
Texarkana,Arkansas,2020-05-29,0
Texarkana,Arkansas,2020-05-30,1
Texarkana,Arkansas,2020-05-31,0
Texarkana,Arkansas,2020-06-01,0
Texarkana,Arkansas,2020-06-02,0
Texarkana,Arkansas,2020-06-03,0
Texarkana,Arkansas,2020-06-04,0
Texarkana,Arkansas,2020-06-05,0
Toledo,Ohio,2020-05-26,0
Toledo,Ohio,2020-05-27,0
Toledo,Ohio,2020-05-28,0
Toledo,Ohio,2020-05-29,0
Toledo,Ohio,2020-05-30,1
Toledo,Ohio,2020-05-31,0
Toledo,Ohio,2020-06-01,0
Toledo,Ohio,2020-06-02,0
Toledo,Ohio,2020-06-03,0
Toledo,Ohio,2020-06-04,0
Toledo,Ohio,2020-06-05,0
Topeka,Kansas,2020-05-26,0
Topeka,Kansas,2020-05-27,0
Topeka,Kansas,2020-05-28,0
Topeka,Kansas,2020-05-29,0
Topeka,Kansas,2020-05-30,1
Topeka,Kansas,2020-05-31,0
Topeka,Kansas,2020-06-01,0
Topeka,Kansas,2020-06-02,0
Topeka,Kansas,2020-06-03,0
Topeka,Kansas,2020-06-04,0
Topeka,Kansas,2020-06-05,0
Torrance,California,2020-05-26,0
Torrance,California,2020-05-27,0
Torrance,California,2020-05-28,0
Torrance,California,2020-05-29,0
Torrance,California,2020-05-30,0
Torrance,California,2020-05-31,1
Torrance,California,2020-06-01,0
Torrance,California,2020-06-02,0
Torrance,California,2020-06-03,0
Torrance,California,2020-06-04,0
Torrance,California,2020-06-05,0
Troy,Alabama,2020-05-26,0
Troy,Alabama,2020-05-27,0
Troy,Alabama,2020-05-28,0
Troy,Alabama,2020-05-29,1
Troy,Alabama,2020-05-30,0
Troy,Alabama,2020-05-31,0
Troy,Alabama,2020-06-01,0
Troy,Alabama,2020-06-02,0
Troy,Alabama,2020-06-03,0
Troy,Alabama,2020-06-04,0
Troy,Alabama,2020-06-05,0
Tucson,Arizona,2020-05-26,0
Tucson,Arizona,2020-05-27,1
Tucson,Arizona,2020-05-28,1
Tucson,Arizona,2020-05-29,1
Tucson,Arizona,2020-05-30,1
Tucson,Arizona,2020-05-31,1
Tucson,Arizona,2020-06-01,0
Tucson,Arizona,2020-06-02,0
Tucson,Arizona,2020-06-03,0
Tucson,Arizona,2020-06-04,0
Tucson,Arizona,2020-06-05,0
Tulsa,Oklahoma,2020-05-26,0
Tulsa,Oklahoma,2020-05-27,1
Tulsa,Oklahoma,2020-05-28,1
Tulsa,Oklahoma,2020-05-29,1
Tulsa,Oklahoma,2020-05-30,1
Tulsa,Oklahoma,2020-05-31,1
Tulsa,Oklahoma,2020-06-01,0
Tulsa,Oklahoma,2020-06-02,0
Tulsa,Oklahoma,2020-06-03,0
Tulsa,Oklahoma,2020-06-04,0
Tulsa,Oklahoma,2020-06-05,0
Tupelo,Mississippi,2020-05-26,0
Tupelo,Mississippi,2020-05-27,0
Tupelo,Mississippi,2020-05-28,0
Tupelo,Mississippi,2020-05-29,0
Tupelo,Mississippi,2020-05-30,1
Tupelo,Mississippi,2020-05-31,0
Tupelo,Mississippi,2020-06-01,0
Tupelo,Mississippi,2020-06-02,0
Tupelo,Mississippi,2020-06-03,0
Tupelo,Mississippi,2020-06-04,0
Tupelo,Mississippi,2020-06-05,0
Tuscaloosa,Alabama,2020-05-26,0
Tuscaloosa,Alabama,2020-05-27,0
Tuscaloosa,Alabama,2020-05-28,0
Tuscaloosa,Alabama,2020-05-29,0
Tuscaloosa,Alabama,2020-05-30,0
Tuscaloosa,Alabama,2020-05-31,1
Tuscaloosa,Alabama,2020-06-01,0
Tuscaloosa,Alabama,2020-06-02,0
Tuscaloosa,Alabama,2020-06-03,1
Tuscaloosa,Alabama,2020-06-04,0
Tuscaloosa,Alabama,2020-06-05,0
Twin Falls,Idaho,2020-05-26,0
Twin Falls,Idaho,2020-05-27,0
Twin Falls,Idaho,2020-05-28,0
Twin Falls,Idaho,2020-05-29,0
Twin Falls,Idaho,2020-05-30,0
Twin Falls,Idaho,2020-05-31,0
Twin Falls,Idaho,2020-06-01,0
Twin Falls,Idaho,2020-06-02,1
Twin Falls,Idaho,2020-06-03,0
Twin Falls,Idaho,2020-06-04,0
Twin Falls,Idaho,2020-06-05,0
Warren Township,New Jersey,2020-05-26,0
Warren Township,New Jersey,2020-05-27,0
Warren Township,New Jersey,2020-05-28,0
Warren Township,New Jersey,2020-05-29,0
Warren Township,New Jersey,2020-05-30,0
Warren Township,New Jersey,2020-05-31,0
Warren Township,New Jersey,2020-06-01,0
Warren Township,New Jersey,2020-06-02,0
Warren Township,New Jersey,2020-06-03,1
Warren Township,New Jersey,2020-06-04,0
Warren Township,New Jersey,2020-06-05,0
Warsaw,Indiana,2020-05-26,0
Warsaw,Indiana,2020-05-27,0
Warsaw,Indiana,2020-05-28,0
Warsaw,Indiana,2020-05-29,0
Warsaw,Indiana,2020-05-30,0
Warsaw,Indiana,2020-05-31,0
Warsaw,Indiana,2020-06-01,0
Warsaw,Indiana,2020-06-02,0
Warsaw,Indiana,2020-06-03,0
Warsaw,Indiana,2020-06-04,1
Warsaw,Indiana,2020-06-05,0
Washington,D.C.,2020-05-26,0
Washington,D.C.,2020-05-27,0
Washington,D.C.,2020-05-28,0
Washington,D.C.,2020-05-29,1
Washington,D.C.,2020-05-30,1
Washington,D.C.,2020-05-31,1
Washington,D.C.,2020-06-01,1
Washington,D.C.,2020-06-02,0
Washington,D.C.,2020-06-03,1
Washington,D.C.,2020-06-04,0
Washington,D.C.,2020-06-05,0
Washington,"Washington, D.C.",2020-05-26,0
Washington,"Washington, D.C.",2020-05-27,1
Washington,"Washington, D.C.",2020-05-28,1
Washington,"Washington, D.C.",2020-05-29,1
Washington,"Washington, D.C.",2020-05-30,1
Washington,"Washington, D.C.",2020-05-31,1
Washington,"Washington, D.C.",2020-06-01,0
Washington,"Washington, D.C.",2020-06-02,1
Washington,"Washington, D.C.",2020-06-03,1
Washington,"Washington, D.C.",2020-06-04,1
Washington,"Washington, D.C.",2020-06-05,0
Watferloo,Iowa,2020-05-26,0
Watferloo,Iowa,2020-05-27,0
Watferloo,Iowa,2020-05-28,0
Watferloo,Iowa,2020-05-29,1
Watferloo,Iowa,2020-05-30,0
Watferloo,Iowa,2020-05-31,0
Watferloo,Iowa,2020-06-01,0
Watferloo,Iowa,2020-06-02,0
Watferloo,Iowa,2020-06-03,0
Watferloo,Iowa,2020-06-04,0
Watferloo,Iowa,2020-06-05,0
Waukesha,Wisconsin,2020-05-26,0
Waukesha,Wisconsin,2020-05-27,0
Waukesha,Wisconsin,2020-05-28,0
Waukesha,Wisconsin,2020-05-29,0
Waukesha,Wisconsin,2020-05-30,0
Waukesha,Wisconsin,2020-05-31,0
Waukesha,Wisconsin,2020-06-01,1
Waukesha,Wisconsin,2020-06-02,0
Waukesha,Wisconsin,2020-06-03,0
Waukesha,Wisconsin,2020-06-04,0
Waukesha,Wisconsin,2020-06-05,0
Wausau,Wisconsin,2020-05-26,0
Wausau,Wisconsin,2020-05-27,0
Wausau,Wisconsin,2020-05-28,0
Wausau,Wisconsin,2020-05-29,1
Wausau,Wisconsin,2020-05-30,0
Wausau,Wisconsin,2020-05-31,0
Wausau,Wisconsin,2020-06-01,0
Wausau,Wisconsin,2020-06-02,0
Wausau,Wisconsin,2020-06-03,0
Wausau,Wisconsin,2020-06-04,0
Wausau,Wisconsin,2020-06-05,0
West Hollywood,California,2020-05-26,0
West Hollywood,California,2020-05-27,0
West Hollywood,California,2020-05-28,0
West Hollywood,California,2020-05-29,0
West Hollywood,California,2020-05-30,0
West Hollywood,California,2020-05-31,0
West Hollywood,California,2020-06-01,0
West Hollywood,California,2020-06-02,0
West Hollywood,California,2020-06-03,1
West Hollywood,California,2020-06-04,0
West Hollywood,California,2020-06-05,0
Westport,Connecticut,2020-05-26,0
Westport,Connecticut,2020-05-27,0
Westport,Connecticut,2020-05-28,0
Westport,Connecticut,2020-05-29,0
Westport,Connecticut,2020-05-30,0
Westport,Connecticut,2020-05-31,1
Westport,Connecticut,2020-06-01,0
Westport,Connecticut,2020-06-02,0
Westport,Connecticut,2020-06-03,0
Westport,Connecticut,2020-06-04,0
Westport,Connecticut,2020-06-05,0
Wheeling,West Virginia,2020-05-26,0
Wheeling,West Virginia,2020-05-27,0
Wheeling,West Virginia,2020-05-28,0
Wheeling,West Virginia,2020-05-29,0
Wheeling,West Virginia,2020-05-30,0
Wheeling,West Virginia,2020-05-31,1
Wheeling,West Virginia,2020-06-01,0
Wheeling,West Virginia,2020-06-02,0
Wheeling,West Virginia,2020-06-03,0
Wheeling,West Virginia,2020-06-04,0
Wheeling,West Virginia,2020-06-05,0
Wichita,Kansas,2020-05-26,0
Wichita,Kansas,2020-05-27,0
Wichita,Kansas,2020-05-28,0
Wichita,Kansas,2020-05-29,0
Wichita,Kansas,2020-05-30,1
Wichita,Kansas,2020-05-31,0
Wichita,Kansas,2020-06-01,0
Wichita,Kansas,2020-06-02,0
Wichita,Kansas,2020-06-03,0
Wichita,Kansas,2020-06-04,0
Wichita,Kansas,2020-06-05,0
Wilkes-Barre,Pennsylvania,2020-05-26,0
Wilkes-Barre,Pennsylvania,2020-05-27,0
Wilkes-Barre,Pennsylvania,2020-05-28,0
Wilkes-Barre,Pennsylvania,2020-05-29,0
Wilkes-Barre,Pennsylvania,2020-05-30,0
Wilkes-Barre,Pennsylvania,2020-05-31,0
Wilkes-Barre,Pennsylvania,2020-06-01,0
Wilkes-Barre,Pennsylvania,2020-06-02,0
Wilkes-Barre,Pennsylvania,2020-06-03,1
Wilkes-Barre,Pennsylvania,2020-06-04,0
Wilkes-Barre,Pennsylvania,2020-06-05,0
Williamsburg,Virginia,2020-05-26,0
Williamsburg,Virginia,2020-05-27,0
Williamsburg,Virginia,2020-05-28,0
Williamsburg,Virginia,2020-05-29,0
Williamsburg,Virginia,2020-05-30,0
Williamsburg,Virginia,2020-05-31,0
Williamsburg,Virginia,2020-06-01,1
Williamsburg,Virginia,2020-06-02,0
Williamsburg,Virginia,2020-06-03,0
Williamsburg,Virginia,2020-06-04,0
Williamsburg,Virginia,2020-06-05,0
Wilmington,Delaware,2020-05-26,0
Wilmington,Delaware,2020-05-27,0
Wilmington,Delaware,2020-05-28,0
Wilmington,Delaware,2020-05-29,0
Wilmington,Delaware,2020-05-30,1
Wilmington,Delaware,2020-05-31,1
Wilmington,Delaware,2020-06-01,0
Wilmington,Delaware,2020-06-02,0
Wilmington,Delaware,2020-06-03,0
Wilmington,Delaware,2020-06-04,0
Wilmington,Delaware,2020-06-05,0
Wilmington,North Carolina,2020-05-26,0
Wilmington,North Carolina,2020-05-27,0
Wilmington,North Carolina,2020-05-28,0
Wilmington,North Carolina,2020-05-29,0
Wilmington,North Carolina,2020-05-30,0
Wilmington,North Carolina,2020-05-31,1
Wilmington,North Carolina,2020-06-01,0
Wilmington,North Carolina,2020-06-02,0
Wilmington,North Carolina,2020-06-03,0
Wilmington,North Carolina,2020-06-04,0
Wilmington,North Carolina,2020-06-05,0
Winston-Salem,North Carolina,2020-05-26,0
Winston-Salem,North Carolina,2020-05-27,0
Winston-Salem,North Carolina,2020-05-28,0
Winston-Salem,North Carolina,2020-05-29,0
Winston-Salem,North Carolina,2020-05-30,0
Winston-Salem,North Carolina,2020-05-31,1
Winston-Salem,North Carolina,2020-06-01,0
Winston-Salem,North Carolina,2020-06-02,0
Winston-Salem,North Carolina,2020-06-03,0
Winston-Salem,North Carolina,2020-06-04,0
Winston-Salem,North Carolina,2020-06-05,0
York,Pennsylvania,2020-05-26,0
York,Pennsylvania,2020-05-27,0
York,Pennsylvania,2020-05-28,0
York,Pennsylvania,2020-05-29,0
York,Pennsylvania,2020-05-30,0
York,Pennsylvania,2020-05-31,0
York,Pennsylvania,2020-06-01,1
York,Pennsylvania,2020-06-02,1
York,Pennsylvania,2020-06-03,0
York,Pennsylvania,2020-06-04,0
York,Pennsylvania,2020-06-05,0
Youngstown,Ohio,2020-05-26,0
Youngstown,Ohio,2020-05-27,0
Youngstown,Ohio,2020-05-28,0
Youngstown,Ohio,2020-05-29,0
Youngstown,Ohio,2020-05-30,0
Youngstown,Ohio,2020-05-31,1
Youngstown,Ohio,2020-06-01,0
Youngstown,Ohio,2020-06-02,0
Youngstown,Ohio,2020-06-03,0
Youngstown,Ohio,2020-06-04,0
Youngstown,Ohio,2020-06-05,0
Ypsilanti,Michigan,2020-05-26,0
Ypsilanti,Michigan,2020-05-27,0
Ypsilanti,Michigan,2020-05-28,1
Ypsilanti,Michigan,2020-05-29,0
Ypsilanti,Michigan,2020-05-30,0
Ypsilanti,Michigan,2020-05-31,0
Ypsilanti,Michigan,2020-06-01,0
Ypsilanti,Michigan,2020-06-02,0
Ypsilanti,Michigan,2020-06-03,0
Ypsilanti,Michigan,2020-06-04,0
Ypsilanti,Michigan,2020-06-05,0
Yuma,Arizona,2020-05-26,0
Yuma,Arizona,2020-05-27,0
Yuma,Arizona,2020-05-28,0
Yuma,Arizona,2020-05-29,0
Yuma,Arizona,2020-05-30,1
Yuma,Arizona,2020-05-31,0
Yuma,Arizona,2020-06-01,0
Yuma,Arizona,2020-06-02,0
Yuma,Arizona,2020-06-03,0
Yuma,Arizona,2020-06-04,0
Yuma,Arizona,2020-06-05,0
